subject,event_trial_index,behavior_trial_index,stimulus,stimulus_key,event_label,onset_samples,end_samples,onset_seconds,end_seconds,duration_seconds,sampling_frequency_hz,recording_duration_seconds,match_status,validation_issues,eeg_set_path,eeg_fdt_path,events_path,behavior_path,valence,arousal,dominance,liking,familiarity,relevance,emotionCateg,Quadrant,FivePointScale,MouseClick
sub-mit114,11.0,11.0,8.m4v,8,8_11,562095.16339,577219.663933,2248.38065356,2308.878655732,60.498002171999815,250.0,2441.496,matched,,sub-mit114/eeg/sub-mit114_task-Emotion_eeg.set,sub-mit114/eeg/sub-mit114_task-Emotion_eeg.fdt,sub-mit114/eeg/sub-mit114_task-emotion_events.tsv,sub-mit114/beh/sub-mit114_task-Emotion_beh.tsv,9.0,9.0,8.07,5.0,5.0,5.0,"{'1': [u'Passionate: Arising from intense feelings of sexual love.', u'', u'', u'', ''], '0': [u'Passionate: Arising from intense feelings of sexual love.', u'', u'', u'', ''], '3': [u'', u'', u'', u'Pleased: Feeling or showing pleasure and satisfaction, especially at an event or a situation', ''], '2': [u'Passionate: Arising from intense feelings of sexual love.', u'', u'', u'', ''], '5': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '4': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '6': [u'Passionate: Arising from intense feelings of sexual love.', u'', u'', u'', '']}",HVHA,"['not at all', 'not at all', 'not at all', 'not at all', 'not at all', 'not at all', 'not at all']","[7.206524848937988, 15.570005893707275, 21.07888889312744, 27.455830812454224, 41.762239933013916, 50.44290781021118, 54.44940376281738]"
sub-mit116,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,218185.426388,233309.926931,872.741705552,933.239707724,60.49800217200004,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,3.53,4.79,4.21,2.0,3.0,2.76,{},,,
sub-mit116,2.0,2.0,8.m4v,8,8_2,242182.427086,257311.177254,968.7297083440001,1029.2447090160001,60.51500067200004,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,5.1,4.88,4.05,3.0,3.0,2.56,"{'1': [u'', u'', u'', u'Pensive: Engaged in, involving, or reflecting deep or serious thought.', ''], '0': [u'', u'', u'', u'Pensive: Engaged in, involving, or reflecting deep or serious thought.', '']}",HVHA,"['a little', 'moderately']","[18.27990984916687, 27.427999019622803]"
sub-mit116,3.0,3.0,3.mp4,3,3_3,295284.676272,310408.927873,1181.138705088,1241.635711492,60.497006403999876,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,5.46,5.19,3.75,3.0,4.0,3.79,"{'0': [u'Joyous: Full of happiness and joy', u'', u'', u'', '']}",HVHA,['moderately'],[50.970155000686646]
sub-mit116,4.0,4.0,24.mp4,24,24_4,326772.925816,341897.177417,1307.091703264,1367.588709668,60.4970064040001,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,3.63,3.86,5.41,3.0,2.0,2.38,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,['moderately'],[44.55221080780029]
sub-mit116,5.0,5.0,neutral_2.mp4,neutral_2,neutral_2_5,363022.927847,378147.176933,1452.091711388,1512.5887077319999,60.496996343999854,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,2.88,2.92,3.4,2.0,2.0,1.99,{},,,
sub-mit116,6.0,6.0,2.m4v,2,2_6,388538.928051,403663.426079,1554.1557122039999,1614.653704316,60.49799211200002,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,1.99,2.92,7.08,4.0,1.0,1.0,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'', u'Depressed: in a state of unhappiness or despondency', u'', ''], '2': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', '']}",HVHA,"['moderately', 'a little', 'moderately']","[23.05309295654297, 37.39281916618347, 51.649250984191895]"
sub-mit116,7.0,7.0,27.mp4,27,27_7,434337.676316,449462.176859,1737.350705264,1797.848707436,60.49800217200004,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,1.0,1.89,7.97,2.0,3.0,4.04,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,['quit a bit'],[58.60658097267151]
sub-mit116,8.0,8.0,1.mp4,1,1_8,469298.176188,484422.676731,1877.192704752,1937.690706924,60.49800217200004,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,1.89,1.99,4.96,3.0,2.0,1.98,{},,,
sub-mit116,9.0,9.0,4.mp4,4,4_9,491254.426539,506378.927082,1965.017706156,2025.515708328,60.49800217200004,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,1.05,1.99,5.02,1.0,1.0,1.0,"{'1': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', ''], '0': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', '']}",HVHA,"['moderately', 'moderately']","[24.87145495414734, 39.67866897583008]"
sub-mit116,10.0,10.0,13.m4v,13,13_10,527683.606205,542808.106748,2110.7344248199997,2171.232426992,60.49800217200027,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,8.97,7.91,3.77,5.0,3.0,5.0,"{'1': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '0': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '3': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '2': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '5': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '4': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '6': [u'Joyous: Full of happiness and joy', u'', u'', u'', '']}",HVHA,"['very much', 'quit a bit', 'very much', 'very much', 'quit a bit', 'quit a bit', 'moderately']","[15.968531131744385, 35.95090413093567, 40.37453603744507, 41.39279818534851, 46.66811513900757, 49.222193002700806, 58.303603172302246]"
sub-mit116,11.0,11.0,7.mp4,7,7_11,581670.607181,596795.105209,2326.682428724,2387.180420836,60.49799211199979,250.0,2545.892,matched,,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.set,sub-mit116/eeg/sub-mit116_task-Emotion_eeg.fdt,sub-mit116/eeg/sub-mit116_task-emotion_events.tsv,sub-mit116/beh/sub-mit116_task-Emotion_beh.tsv,1.28,3.9,6.29,2.0,2.0,1.01,"{'1': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '0': [u'', u'', u'Taken Aback: Shock or surprise someone.', u'', ''], '2': [u'', u'Distress: Suffering from extreme anxiety, sorrow, or pain', u'', u'', '']}",HVHA,"['moderately', 'a little', 'a little']","[25.644954204559326, 44.27498722076416, 53.156089305877686]"
sub-mit117,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,54380.518757,69505.0193,217.522075028,278.0200772,60.498002172000014,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,8.97,1.01,5.0,5.0,3.0,3.05,{},,,
sub-mit117,2.0,2.0,13.m4v,13,13_2,107595.51879,122720.019333,430.38207516,490.88007733200004,60.49800217200004,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,8.92,4.73,8.99,5.0,5.0,4.91,"{'1': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '0': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '3': [u'Adventorous: Willing to take risks or to try out new methods, ideas, or experiences', u'', u'', u'', ''], '2': [u'', u'', u'', u'Contented: Feeling or expressing happiness or satisfaction', '']}",HVHA,"['very much', 'very much', 'very much', 'very much']","[19.56438112258911, 21.76805591583252, 33.494422912597656, 34.25470805168152]"
sub-mit117,3.0,3.0,16.mp4,16,16_3,201868.267357,216992.7679,807.473069428,867.9710716000001,60.49800217200004,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.06,2.97,9.0,1.0,5.0,5.0,"{'1': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '0': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', '']}",HVHA,"['very much', 'very much']","[6.774103879928589, 31.196866035461426]"
sub-mit117,4.0,4.0,27.mp4,27,27_4,264515.269641,279639.518727,1058.0610785640001,1118.558074908,60.496996343999854,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.01,1.03,6.87,1.0,5.0,4.94,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,['very much'],[39.510313987731934]
sub-mit117,5.0,5.0,15.mp4,15,15_5,300402.268209,315526.517294,1201.609072836,1262.1060691760001,60.49699634000012,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.03,9.0,8.88,1.0,5.0,2.96,"{'0': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', '']}",HVHA,['very much'],[56.884063959121704]
sub-mit117,6.0,6.0,5.mp4,5,5_6,337462.017406,352586.269006,1349.848069624,1410.345076024,60.497006400000146,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.03,1.06,3.03,1.0,4.0,1.1,{},,,
sub-mit117,7.0,7.0,neutral_2.mp4,neutral_2,neutral_2_7,362994.769681,378119.018767,1451.979078724,1512.476075068,60.49699634400008,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,7.03,3.07,7.03,5.0,4.0,1.11,"{'0': [u'Delighted: Feeling or showing great pleasure', u'', u'', u'', '']}",HVHA,['very much'],[37.22659087181091]
sub-mit117,8.0,8.0,1.mp4,1,1_8,410221.230547,425349.980714,1640.884922188,1701.399922856,60.515000668000084,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.05,6.04,6.95,1.0,4.0,4.95,"{'0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,['very much'],[48.963560819625854]
sub-mit117,9.0,9.0,3.mp4,3,3_9,457685.230794,472809.731337,1830.7409231759998,1891.2389253479998,60.49800217200004,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,8.99,1.1,8.94,5.0,5.0,4.99,"{'0': [u'', u'', u'', u'Pleased: Feeling or showing pleasure and satisfaction, especially at an event or a situation', '']}",HVHA,['very much'],[54.47045397758484]
sub-mit117,10.0,10.0,12.m4v,12,12_10,488413.981843,503538.479871,1953.655927372,2014.153919484,60.49799211200002,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,8.97,8.9,8.97,5.0,5.0,4.96,"{'0': [u'Delighted: Feeling or showing great pleasure', u'', u'', u'', '']}",HVHA,['very much'],[25.286646842956543]
sub-mit117,11.0,11.0,24.mp4,24,24_11,519835.479586,534959.731187,2079.341918344,2139.8389247480004,60.49700640400033,250.0,2489.54,matched,,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.set,sub-mit117/eeg/sub-mit117_task-Emotion_eeg.fdt,sub-mit117/eeg/sub-mit117_task-emotion_events.tsv,sub-mit117/beh/sub-mit117_task-Emotion_beh.tsv,1.0,7.72,7.03,1.0,4.0,1.0,"{'0': [u'', u'Distress: Suffering from extreme anxiety, sorrow, or pain', u'', u'', '']}",HVHA,['very much'],[40.88036894798279]
sub-mit121,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,42642.406002,57766.906545,170.569624008,231.06762618,60.498002171999985,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,7.01,7.04,6.04,4.0,3.0,3.84,"{'0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,['very much'],[56.31313395500183]
sub-mit121,2.0,2.0,12.m4v,12,12_2,82081.655972,97206.405457,328.326623888,388.825621828,60.49899794000004,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,8.74,8.2,8.53,5.0,5.0,4.95,"{'1': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '0': [u'Delighted: Feeling or showing great pleasure', u'', u'', u'', '']}",HVHA,"['very much', 'very much']","[7.650582313537598, 15.290037393569946]"
sub-mit121,3.0,3.0,5.mp4,5,5_3,128341.657016,143466.155045,513.366628064,573.86462018,60.49799211599998,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,4.02,6.04,5.93,5.0,5.0,4.85,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,"['very much', 'quit a bit']","[27.029753923416138, 45.484837770462036]"
sub-mit121,4.0,4.0,15.mp4,15,15_4,178500.656225,193625.40571,714.0026249,774.50162284,60.49899793999998,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,4.98,5.91,6.93,4.0,4.0,4.82,"{'1': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '0': [u'', u'', u'Taken Aback: Shock or surprise someone.', u'', ''], '2': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', '']}",HVHA,"['quit a bit', 'quit a bit', 'quit a bit']","[6.866756916046143, 36.37171506881714, 58.020102977752686]"
sub-mit121,5.0,5.0,24.mp4,24,24_5,238280.406408,253405.155893,953.121625632,1013.620623572,60.49899793999998,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,1.95,7.03,8.22,3.0,4.0,3.71,"{'0': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', '']}",HVHA,['quit a bit'],[27.941329956054688]
sub-mit121,6.0,6.0,neutral_2.mp4,neutral_2,neutral_2_6,285618.655477,300743.15602,1142.474621908,1202.97262408,60.49800217200004,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,5.27,5.33,5.27,4.0,3.0,3.05,{},,,
sub-mit121,7.0,7.0,27.mp4,27,27_7,313080.405537,328204.90608,1252.321622148,1312.81962432,60.49800217200004,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,2.03,3.01,7.08,4.0,4.0,4.06,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,['quit a bit'],[56.40670084953308]
sub-mit121,8.0,8.0,3.mp4,3,3_8,348942.406755,364066.904783,1395.76962702,1456.267619132,60.49799211200002,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,7.91,5.04,8.41,5.0,4.0,3.62,{},,,
sub-mit121,9.0,9.0,2.m4v,2,2_9,381033.396734,396157.894762,1524.133586936,1584.631579048,60.49799211200002,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,1.55,4.96,7.99,4.0,4.0,3.18,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', '']}",HVHA,"['quit a bit', 'very much']","[28.370824098587036, 53.5465350151062]"
sub-mit121,10.0,10.0,16.mp4,16,16_10,424681.145804,439805.895289,1698.7245832160002,1759.2235811560001,60.49899793999998,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,2.07,5.96,6.97,4.0,4.0,3.6,"{'1': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '0': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', '']}",HVHA,"['very much', 'very much']","[21.356905221939087, 44.0417902469635]"
sub-mit121,11.0,11.0,1.mp4,1,1_11,463230.396075,478359.146243,1852.9215843,1913.436584972,60.51500067200004,250.0,1999.224,matched,,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.set,sub-mit121/eeg/sub-mit121_task-Emotion_eeg.fdt,sub-mit121/eeg/sub-mit121_task-emotion_events.tsv,sub-mit121/beh/sub-mit121_task-Emotion_beh.tsv,5.96,7.06,7.06,5.0,4.0,3.84,"{'1': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,"['very much', 'quit a bit']","[34.30322313308716, 48.98080110549927]"
sub-mit122,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,91546.19677,106670.946255,366.18478708,426.68378502,60.49899794000004,250.0,1986.68,matched,,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.set,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.fdt,sub-mit122/eeg/sub-mit122_task-emotion_events.tsv,sub-mit122/beh/sub-mit122_task-Emotion_beh.tsv,8.03,5.0,5.02,4.0,2.0,1.55,"{'1': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,"['moderately', 'quit a bit']","[31.400628089904785, 42.333518266677856]"
sub-mit122,2.0,2.0,5.mp4,5,5_2,143301.697075,158426.446561,573.2067883,633.7057862439999,60.49899794399994,250.0,1986.68,matched,,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.set,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.fdt,sub-mit122/eeg/sub-mit122_task-emotion_events.tsv,sub-mit122/beh/sub-mit122_task-Emotion_beh.tsv,1.93,8.57,4.05,3.0,2.0,2.01,"{'1': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '0': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '3': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '2': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', '']}",HVHA,"['very much', 'very much', 'very much', 'very much']","[8.163431882858276, 21.703902006149292, 33.62310791015625, 44.6895649433136]"
sub-mit122,3.0,3.0,4.mp4,4,4_3,200646.254066,215770.752095,802.5850162639999,863.08300838,60.49799211600009,250.0,1986.68,matched,,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.set,sub-mit122/eeg/sub-mit122_task-Emotion_eeg.fdt,sub-mit122/eeg/sub-mit122_task-emotion_events.tsv,sub-mit122/beh/sub-mit122_task-Emotion_beh.tsv,1.0,8.67,2.99,1.0,1.0,1.07,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '2': [u'', u'Disgust: A feeling of revulsion or strong disapproval aroused by something unpleasant\n or offensiv', u'', u'', '']}",HVHA,"['very much', 'very much', 'very much']","[4.917564153671265, 39.37074613571167, 51.74137902259827]"
